Material|Old Material|Vendor ID|Vendor Name|List Price|Quantity|PDT/LT|SKU Category|Selling UOM|Material Description|DChain Spec Status|Material Group 2 Description|Material Group 5 Description|Sales Text (F)
2428-0503|NLG2428-0503|IVG2960|Thermo Fisher Scientific Pte Ltd.|66.00|0.00|144|CORE|EA|RTU WSHBTL LDPE Methanol;500mL||Core LPE|RSD Prefix - NLG|
2428-0504|NLG2428-0504|IVG2960|Thermo Fisher Scientific Pte Ltd.|65.00|14.00|144|CORE|EA|RTU WSHBTL LDPE Isopropanol;500mL||Core LPE|RSD Prefix - NLG|
2428-0505|NLG2428-0505|IVG2960|Thermo Fisher Scientific Pte Ltd.|66.00|43.00|144|CORE|EA|RTU WSHBTL LDPE Distilled Water;500mL||Core LPE|RSD Prefix - NLG|
2428-0506|NLG2428-0506|IVG2960|Thermo Fisher Scientific Pte Ltd.|66.00|0.00|144|CORE|EA|RTU WSHBTL LDPE Sodium Hypochorite;500mL||Core LPE|RSD Prefix - NLG|
2428-0507|NLG2428-0507|IVG2960|Thermo Fisher Scientific Pte Ltd.|60.00|84.00|144|CORE|PK|RTU WSHBTL LDPE Deionized Water;500mL||Core LPE|RSD Prefix - NLG|
2429-0502|NLG2429-0502|IVG2960|Thermo Fisher Scientific Pte Ltd.|1133.00|0.00|144|CORE|CS|RTU WSHBTL FEP Toluene; 500ml||Core LPE|RSD Prefix - NLG|
2429-0503|NLG2429-0503|IVG2960|Thermo Fisher Scientific Pte Ltd.|1133.00|0.00|144|CORE|CS|RTU WSHBTL FEP, n-Hexane; 500ml||Core LPE|RSD Prefix - NLG|
2429-0504|NLG2429-0504|IVG2960|Thermo Fisher Scientific Pte Ltd.|1133.00|0.00|144|CORE|CS|RTU WSHBTL FEP, MeCl; 500ml||Core LPE|RSD Prefix - NLG|
2429-0505|NLG2429-0505|IVG2960|Thermo Fisher Scientific Pte Ltd.|1133.00|0.00|144|CORE|CS|RTU WSHBTL FEP Xylene; 500ml||Core LPE|RSD Prefix - NLG|
2429-0506|NLG2429-0506|IVG2960|Thermo Fisher Scientific Pte Ltd.|1133.00|0.00|144|CORE|CS|RTU WSHBTL FEP MEK; 500ml||Core LPE|RSD Prefix - NLG|
2436-0502||IVG2960|Thermo Fisher Scientific Pte Ltd.|326.00|0.00|144|CORE|CS|500 mL Wash Bottle Unitary? RTK Ethyl Al||Core LPE|RSD Prefix - NLG|
245231|TFM245231|IVG2960|Thermo Fisher Scientific Pte Ltd.|176.00|0.00|98|CORE|EA|Felt Tip Pen, Red||RSD-Ancillary|RSD Prefix - TFM|
249944|NNC249944|IVG2960|Thermo Fisher Scientific Pte Ltd.|69.00|16.14|118||PK|V96 PP PLATE##NATURAL NS||Core LPE|RSD Prefix - NNU|
249964|NNC249964|IVG2960|Thermo Fisher Scientific Pte Ltd.|275.00|0.00|99||CS|PETRI DISH 140X20##WITH VENTS SI||Core LPE|RSD Prefix - NNC|
251586|NNC251586|IVG2960|Thermo Fisher Scientific Pte Ltd.|134.00|29.00|99|CORE|PK|INOCULATING LOOP##BLUE 10 MICRO L SI||Core LPE|RSD Prefix - NNC|
253287|NNC253287|IVG2960|Thermo Fisher Scientific Pte Ltd.|137.00|1.06|99|CORE|PK|INOCULATION LOOP##CLEAR 1 MICRO L SI||Core LPE|RSD Prefix - NNC|
253614|NNU253614|||0.00|1.00|118|CORE||1536 WELL PLATE##CLEAR, NON-TREATED||RSD-Other SMF|RSD Prefix - NNU|
253988|NNC253988|IVG2960|Thermo Fisher Scientific Pte Ltd.|728.00|0.00|99||CS|INOCULATION NEEDLE##YELLOW PS SI||Core LPE|RSD Prefix - NNC|
254399|NNC254399-PK|IVG2960|Thermo Fisher Scientific Pte Ltd.|155.00|0.13|99|CORE|PK|INOCULATION NEEDLE##YELLOW PS SI||Core LPE|RSD Prefix - NNC|
254410|NNC254410|IVG2960|Thermo Fisher Scientific Pte Ltd.|155.00|0.19|99|CORE|PK|INOCULATING LOOP##CLEAR 1 MICRO L SI||Core LPE|RSD Prefix - NNC|
254437|NNC254437|IVG2960|Thermo Fisher Scientific Pte Ltd.|171.00|0.00|99|CORE|PK|INOCULATING LOOP##BLUE 10 MICRO L SI||Core LPE|RSD Prefix - NNC|
260049|TFM260049|IVG2960|Thermo Fisher Scientific Pte Ltd.|1044.00|0.00|98|CORE|KT|Certificate of Calibration||RSD-BSC CO2|RSD Prefix - TFM|
260251|NNU260251|IVG2960|Thermo Fisher Scientific Pte Ltd.|522.00|0.00|118|CORE|CS|96 DEEPWELL PLATE PP 1ML ST||Core LPE|RSD Prefix - NNU|
260252|NNC260252|IVG2960|Thermo Fisher Scientific Pte Ltd.|465.00|0.00|99||CS|U96 DEEPWELL PLATE PP 1ML||Core LPE|RSD Prefix - NNC|
262-1S|SMO262-1S|IVG2960|Thermo Fisher Scientific Pte Ltd.|178.00|7.00|112||PK|TRANSFER PIPET 9INCH EXTRA LONG ST INDIV||Core LPE|RSD Prefix - SMO|
263216030000|NES263216030000|||0.00|0.00|56|CORE|EA|M33 LR 230/60 PD1||RSD-Temperature Control|RSD Prefix - NES|
263216040000|NES263216040000|||0.00|0.00|56|CORE|EA|M33 LR 230/60 PD2||RSD-Temperature Control|RSD Prefix - NES|
263339|NNC263339|IVG2960|Thermo Fisher Scientific Pte Ltd.|122.00|0.00|99|CORE|CS|LID ONLY FOR 96 WELL PLATE NS||Core LPE|RSD Prefix - NNC|
263C-AEW-TSC|TEG263C-AEW-TSC|IVG2960|Thermo Fisher Scientific Pte Ltd.|5399.00|0.00|140|CORE|EA|263L Combo 50Hz, UK plug||RSD-Cold Storage|RSD Prefix - TEG|
264122|NNC264122|IVG2960|Thermo Fisher Scientific Pte Ltd.|208.00|0.00|99|CORE|CS|LID ONLY FOR 96 WELL PLATE||Core LPE|RSD Prefix - NNC|
264262|NNU264262|IVG2960|Thermo Fisher Scientific Pte Ltd.|0.00|0.00|99||CS|GENUNC STORAGE##VIALS 0.5 ML||Core LPE|RSD Prefix - NNC|
264574|NNU264574|IVG2960|Thermo Fisher Scientific Pte Ltd.|1951.00|0.00|99|CORE|CS|384 WELL PP NATURAL STERILE##20/120||Core LPE|RSD Prefix - NNC|
266225044000|NES266225044000|||27551.00|0.00|56|CORE|EA|M150 LR 230/50 PD2 LL/LF RS232||RSD-Temperature Control|RSD Prefix - NES|
267245|NNC267245|IVG2960|Thermo Fisher Scientific Pte Ltd.|416.00|0.00|99|CORE|CS|U96 PLATE,PP,NATURAL,NON-STER||Core LPE|RSD Prefix - NNC|
267334|NNC267334|IVG2960|Thermo Fisher Scientific Pte Ltd.|481.00|0.00|99|CORE|CS|U96 PLATE,PP,NATURAL,STER||Core LPE|RSD Prefix - NNC|
267350|NNC267350|IVG2960|Thermo Fisher Scientific Pte Ltd.|596.00|0.00|99||CS|U96 PLATE,PP,WHITE,NON-STER||Core LPE|RSD Prefix - NNC|
2739-05-HR|MBP2739-05-HR-PK|IVG2960|Thermo Fisher Scientific Pte Ltd.|225.00|0.00|119|CORE|EA|ART 300L 300UL SOFTFIT L CLR||RSD-Liquid Handing|RSD Prefix - MBP|
2739-HR|MBP2739-HR|IVG2960|Thermo Fisher Scientific Pte Ltd.|1020.00|0.00|119||CS|ART 300L 300UL SOFTFIT L CLR||Core LPE|RSD Prefix - MBP|
2749-05-HR|MBP2749-05-HR|IVG2960|Thermo Fisher Scientific Pte Ltd.|227.00|0.00|119|CORE|EA|ART 20L 20UL SOFTFIT L CLEAR||RSD-Liquid Handing|RSD Prefix - MBP|
2749-05-RI|MBP2749-05-RI|IVG2960|Thermo Fisher Scientific Pte Ltd.|168.00|2.00|119|CORE|EA|ART 20 L LR RELOAD INSERTS ST||RSD-Liquid Handing|RSD Prefix - MBP|
2749-HR|MBP2749-HR|IVG2960|Thermo Fisher Scientific Pte Ltd.|204.00|263.00|119|CORE|EA|ART 20L 20UL SOFTFIT L CLEAR||RSD-Liquid Handing|RSD Prefix - MBP|
276002|NNC276002|IVG2960|Thermo Fisher Scientific Pte Ltd.|230.00|0.00|99|CORE|CS|96 WELL CAP NATURAL##NON STERILE||Core LPE|RSD Prefix - NNC|
276011|NNU276011|IVG2960|Thermo Fisher Scientific Pte Ltd.|754.00|0.00|118||CS|WELLCAP FOR96WELL PP PLATES||Core LPE|RSD Prefix - NNU|
2769-05-HR|MBP2769-05-HR|IVG2960|Thermo Fisher Scientific Pte Ltd.|225.00|4.00|119|CORE|EA|ART 200L 200UL SOFTFIT L CLR||RSD-Liquid Handing|RSD Prefix - MBP|
2769-HR|MBP2769-HR|IVG2960|Thermo Fisher Scientific Pte Ltd.|205.00|318.00|119|CORE|EA|ART 200L 200UL SOFTFIT L CLR||RSD-Liquid Handing|RSD Prefix - MBP|
2770|MBP2770|IVG2960|Thermo Fisher Scientific Pte Ltd.|214.00|0.00|119|CORE|PK|ART 200U SOFTFIT MLTICHANEL ST 96TIPS||RSD-Liquid Handing|RSD Prefix - MBP|
2779-05-HR|MBP2779-05-HR|IVG2960|Thermo Fisher Scientific Pte Ltd.|224.00|0.00|119|CORE|EA|ART 1000L 1000UL SOFTFIT LCL||RSD-Liquid Handing|RSD Prefix - MBP|
2779-05-RI|MBP2779-05-RI|IVG2960|Thermo Fisher Scientific Pte Ltd.|208.00|0.00|119|CORE|EA|ART 1000L LR RELOAD INSERTS ST||RSD-Liquid Handing|RSD Prefix - MBP|
2779-HR|MBP2779-HR|IVG2960|Thermo Fisher Scientific Pte Ltd.|208.00|6.00|119|CORE|EA|ART 1000L 1000UL SOFTFIT L||RSD-Liquid Handing|RSD Prefix - MBP|
278743|NNC278743|IVG2960|Thermo Fisher Scientific Pte Ltd.|1098.00|0.00|99|CORE|CS|U96 PP 2ML STERILE##DEEPWELL NATURAL||Core LPE|RSD Prefix - NNC|
278752|NNC278752|IVG2960|Thermo Fisher Scientific Pte Ltd.|702.00|0.00|99||CS|U96 PP 2ML##DEEPWELL NATURAL||Core LPE|RSD Prefix - NNC|
2789-05-HR|MBP2789-05-HR-PK|IVG2960|Thermo Fisher Scientific Pte Ltd.|229.00|24.00|119|CORE|EA|ART 1000L12000UL SOFTFIT LCL||RSD-Liquid Handing|RSD Prefix - MBP|
291-4545|NLG291-4545|IVG2960|Thermo Fisher Scientific Pte Ltd.|199.00|0.00|144|CORE|CS|75mm 0.45um Bottle Top Filter 500ml SFCA||Core LPE|RSD Prefix - NLG|
295-4545|NLG295-4545|IVG2960|Thermo Fisher Scientific Pte Ltd.|194.00|0.00|144|CORE|CS|75mm 0.45um Bottle Top Filter 500ml PES||Core LPE|RSD Prefix - NLG|
296-4545||IVG2960|Thermo Fisher Scientific Pte Ltd.|138.00|0.00|144||CS|50mm 0.45um Bottle Top Filter 150ml PES||Core LPE|RSD Prefix - NLG|
300-4000|NLG300-4000|IVG2960|Thermo Fisher Scientific Pte Ltd.|676.00|0.00|144|CORE|CS|Filter Holder with Receiver PSF 250mL||Core LPE|RSD Prefix - NLG|
300-4050|NLG300-4050|IVG2960|Thermo Fisher Scientific Pte Ltd.|1003.00|0.00|144||CS|Filter Holder with Receiver PSF 500mL||Core LPE|RSD Prefix - NLG|
300-4100|NLG300-4100|IVG2960|Thermo Fisher Scientific Pte Ltd.|328.00|0.00|144|CORE|EA|Filter Holder with Receiver PSF 1000mL||Core LPE|RSD Prefix - NLG|
300340010|ACR30034-0010|IC2058|Acros Organics|184.00|2.00|60|CORE|EA|Calcium hypochlorite, tech., granu   1KG||RSD-Acros (ACR)|RSD Prefix - ACR|
300349|LAB300349|IVG2960|Thermo Fisher Scientific Pte Ltd.|154.00|0.00|56|CORE|EA|ADHESIVE FLASK MAT, 9" x 9"||RSD-BSC CO2|RSD Prefix - LAB|
30100|LAB30100|IVG2960|Thermo Fisher Scientific Pte Ltd.|592.00|0.00|56|CORE|EA|13 X 11 COMB PLATFORM||RSD-BSC CO2|RSD Prefix - LAB|
30105|LAB30105|IVG2960|Thermo Fisher Scientific Pte Ltd.|613.00|0.00|56|CORE|EA|13X11 COMB. PLATFORM||RSD-BSC CO2|RSD Prefix - LAB|
30106|LAB30106|||1090.00|0.00|56|CORE|EA|SINGLE SLIPFREE CONNECTOR 0.005inID X 6C||RSD-BSC CO2|RSD Prefix - LAB|
30110|LAB30110|IVG2960|Thermo Fisher Scientific Pte Ltd.|573.00|0.00|56|CORE|EA|SINGLE SLIPFREE CONNECTOR 0.005''ID X 10||RSD-BSC CO2|RSD Prefix - LAB|
30110DBQ|LAB30110DBQ|IVG2960|Thermo Fisher Scientific Pte Ltd.|573.00|0.00|56||EA|18X18 COMB. PLATFORM||RSD-BSC CO2|RSD Prefix - LAB|
30115BI|LAB30115BI|IVG2960|Thermo Fisher Scientific Pte Ltd.|2683.00|0.00|56|CORE|EA|30X18 COMB. PLATFORM||RSD-BSC CO2|RSD Prefix - LAB|
30128|LAB30128|IVG2960|Thermo Fisher Scientific Pte Ltd.|2093.00|0.00|56|CORE|EA|18x18"(47.5x47.5cm Dual stacked platform||RSD-BSC CO2|RSD Prefix - LAB|
30129|LAB30129|IVG2960|Thermo Fisher Scientific Pte Ltd.|1685.00|0.00|56|CORE|EA|Flask Clamp Starter Kit||RSD-BSC CO2|RSD Prefix - LAB|
30150BI|LAB30150BI|IVG2960|Thermo Fisher Scientific Pte Ltd.|76.00|0.00|56||EA|10ML ERLENMEYER FLASK CLAMPS||RSD-BSC CO2|RSD Prefix - LAB|
30151|LAB30151|IVG2960|Thermo Fisher Scientific Pte Ltd.|81.00|0.00|56|CORE|EA|25ml Erlenmeyer Flask Clamp||RSD-BSC CO2|RSD Prefix - LAB|
30152BI|LAB30152BI|IVG2960|Thermo Fisher Scientific Pte Ltd.|88.00|0.00|56|CORE|EA|50ML ERLENMEYER FLASK CLAMPS||RSD-BSC CO2|RSD Prefix - LAB|
30153|LAB30153|IVG2960|Thermo Fisher Scientific Pte Ltd.|93.00|0.00|56|CORE|EA|125ML ERLENMEYER FLASK CLAMPS||RSD-BSC CO2|RSD Prefix - LAB|
30154BI|LAB30154BI|IVG2960|Thermo Fisher Scientific Pte Ltd.|97.00|0.00|56|CORE|EA|250ML ERLENMEYER FLASK CLAMPS||RSD-BSC CO2|RSD Prefix - LAB|
30155|LAB30155|IVG2960|Thermo Fisher Scientific Pte Ltd.|108.00|0.00|56|CORE|EA|300ML ERLENMEYER FLASK CLAMPS||RSD-BSC CO2|RSD Prefix - LAB|
30156BI|LAB30156BI|IVG2960|Thermo Fisher Scientific Pte Ltd.|115.00|0.00|56|CORE|EA|500ML ERLENMEYER FLASK CLAMPS||RSD-BSC CO2|RSD Prefix - LAB|
30157BI|LAB30157BI|IVG2960|Thermo Fisher Scientific Pte Ltd.|127.00|0.00|56|CORE|EA|1L ERLENMEYER FLASK CLAMPS||RSD-BSC CO2|RSD Prefix - LAB|
30158|LAB30158|IVG2960|Thermo Fisher Scientific Pte Ltd.|209.00|0.00|56|CORE|EA|2L CLAMP FLASK||RSD-BSC CO2|RSD Prefix - LAB|
30159|LAB30159|IVG2960|Thermo Fisher Scientific Pte Ltd.|255.00|0.00|56|CORE|EA|4 L ERLENMEYER FLASK CLAMPS||RSD-BSC CO2|RSD Prefix - LAB|
30160|LAB30160|IVG2960|Thermo Fisher Scientific Pte Ltd.|286.00|0.00|56|CORE|EA|6 L ERLENMEYER FLASK CLAMPS||RSD-BSC CO2|RSD Prefix - LAB|
30162|LAB30162|IVG2960|Thermo Fisher Scientific Pte Ltd.|170.00|0.00|56|CORE|EA|2800ML FERNBACH FLASK CLAMPS||RSD-BSC CO2|RSD Prefix - LAB|
30175|LAB30175|IVG2960|Thermo Fisher Scientific Pte Ltd.|148.00|0.00|56|CORE|EA|SINGLE SLIPFREE CONNECTOR 0.005ID X 75C||RSD-BSC CO2|RSD Prefix - LAB|
30175DBQ|LAB30175DBQ|IVG2960|Thermo Fisher Scientific Pte Ltd.|148.00|0.00|56||EA|DEEP WELL TITER PLATE CLAMP||RSD-BSC CO2|RSD Prefix - LAB|
30180BI|BND30180BI|IVG2960|Thermo Fisher Scientific Pte Ltd.|841.00|0.00|56|CORE|EA|ADJ ANGLE TUBE RACK 72-13MM||RSD-BSC CO2|RSD Prefix - LAB|
30181|LAB30181|IVG2960|Thermo Fisher Scientific Pte Ltd.|827.00|0.00|56|CORE|EA|ADJ ANGLE TUBE RACK 36-13MM||RSD-BSC CO2|RSD Prefix - LAB|
30182|LAB30182|IVG2960|Thermo Fisher Scientific Pte Ltd.|869.00|0.00|56|CORE|EA|ADJ ANGLE TUBE RACK 73-16MM||RSD-BSC CO2|RSD Prefix - LAB|
30183|LAB30183|IVG2960|Thermo Fisher Scientific Pte Ltd.|849.00|0.00|56|CORE|EA|ADJ ANGLE TUBE RACK 36-16MM||RSD-BSC CO2|RSD Prefix - LAB|
30184|LAB30184|IVG2960|Thermo Fisher Scientific Pte Ltd.|818.00|0.00|56|CORE|EA|ADJ ANGLE TUBE RACK 40-20MM||RSD-BSC CO2|RSD Prefix - LAB|
30187|LAB30187|IVG2960|Thermo Fisher Scientific Pte Ltd.|821.00|0.00|56|CORE|EA|ADJ ANGLE TUBE RACK 16-25MM||RSD-BSC CO2|RSD Prefix - LAB|
30188|LAB30188|IVG2960|Thermo Fisher Scientific Pte Ltd.|838.00|0.00|56|CORE|EA|ADJ ANGLE TUBE RACK 24-30MM||RSD-BSC CO2|RSD Prefix - LAB|
30189|LAB30189|IVG2960|Thermo Fisher Scientific Pte Ltd.|858.00|0.00|56|CORE|EA|ADJ ANGLE TUBE RACK 9-30MM||RSD-BSC CO2|RSD Prefix - LAB|
3050|TFM3050|IVG2960|Thermo Fisher Scientific Pte Ltd.|2278.00|0.00|98|CORE|EA|GASGUARD 3250 INCUBATOR||RSD-BSC CO2|RSD Prefix - TFM|
3050A|TSS3050A|IVG2960|Thermo Fisher Scientific Pte Ltd.|722.00|0.00|42|CORE|EA|1 EA PS NIST 50NM 1% 15ML||RSD-Microgenics Corporati|RSD Prefix - TSS|
3080A|TSS3080A|IC2117|Microgenics Corp.|722.00|0.00|42||EA|80nm Polymer 15mL||RSD-Microgenics Corporati|RSD Prefix - TSS|
3101-05-HR|MBP3101-05-HR|IVG2960|Thermo Fisher Scientific Pte Ltd.|97.00|192.00|119|CORE|PK|HLT 1000 LR HR RKS||RSD-Liquid Handing|RSD Prefix - MBP|
3102-05-RT|MBP3102-05-RT|IVG2960|Thermo Fisher Scientific Pte Ltd.|335.00|0.00|119||CS|ART NF 1000 LR RT||RSD-Liquid Handing|RSD Prefix - MBP|
311|TFM311|IVG2960|Thermo Fisher Scientific Pte Ltd.|12938.00|0.00|98|CORE|EA|LAB.INCUB.A/J T/C CO2 220||RSD-BSC CO2|RSD Prefix - TFM|
3110-0150|NLG3110-0150|IVG2960|Thermo Fisher Scientific Pte Ltd.|467.00|0.00|144|CORE|CS|15 mL Centrifuge Tube Round-Btm PPCO||Core LPE|RSD Prefix - NLG|
3110-0380|NLG3110-0380|IVG2960|Thermo Fisher Scientific Pte Ltd.|51.00|0.00|144|CORE|PK|38 mL Centrifuge Tube Round-Btm PPCO||Core LPE|RSD Prefix - NLG|
3110-0500|NLG3110-0500|IVG2960|Thermo Fisher Scientific Pte Ltd.|52.00|0.00|144|CORE|PK|CENT TUBE ROUND PPCO 50ML||Core LPE|RSD Prefix - NLG|
3110-1000|NLG3110-1000|IVG2960|Thermo Fisher Scientific Pte Ltd.|479.00|0.00|144||CS|CENT TUBE RNDLIP PPCO;100ML||Core LPE|RSD Prefix - NLG|
3111|TFM3111|IVG2960|Thermo Fisher Scientific Pte Ltd.|16719.00|0.00|98|CORE|EA|LAB.INCUBATOR T/C CO2 230v||RSD-BSC CO2|RSD Prefix - TFM|
3114-0010|NLG3114-0010|IVG2960|Thermo Fisher Scientific Pte Ltd.|411.00|0.00|144||CS|CENT TUBE OAK RIDGE FEP 10ML||Core LPE|RSD Prefix - NLG|
3114-0030|NLG3114-0030|IVG2960|Thermo Fisher Scientific Pte Ltd.|123.00|0.00|144|CORE|PK|Centrifuge Tube Oak Ridge FEP;30ml||Core LPE|RSD Prefix - NLG|
3114-0050|NLG3114-0050-PK|IVG2960|Thermo Fisher Scientific Pte Ltd.|655.00|0.40|144|CORE|CS|50ML OAKRIDGE TUBE W LID FEP 10PCS||Core LPE|RSD Prefix - NLG|
3115-0050|3115-0050|IVG2960|Thermo Fisher Scientific Pte Ltd.|1598.00|0.00|144||CS|50 mL Centrifuge Tube Oak Ridge? PSF||Core LPE|RSD Prefix - NLG|
3115-11|TSM3115-11|IVG2960|Thermo Fisher Scientific Pte Ltd.|9593.00|0.00|112|CORE|EA|VisionMate SR - Old#3115||Core LPE|RSD Prefix - TSM|
3117-0160|NLG3117-0160|IVG2960|Thermo Fisher Scientific Pte Ltd.|41.00|0.00|144|CORE|PK|16 mL Centrifuge Tube Round-Btm PC||Core LPE|RSD Prefix - NLG|
3118-0010|NLG3118-0010|IVG2960|Thermo Fisher Scientific Pte Ltd.|99.00|0.00|144|CORE|PK|CENT TUBE OAK RIDGE PC 10ML||Core LPE|RSD Prefix - NLG|
3118-0030|NLG3118-0030|IVG2960|Thermo Fisher Scientific Pte Ltd.|107.00|0.00|144|CORE|PK|CENT TUBE OAK RIDGE PC 30ML||Core LPE|RSD Prefix - NLG|
3118-0050|NLG3118-0050|IVG2960|Thermo Fisher Scientific Pte Ltd.|123.00|600.00|144|CORE|PK|50ML OAKRIDGE TUBE W LID PC (10/PK)||Core LPE|RSD Prefix - NLG|
3118-0085|NLG3118-0085|IVG2960|Thermo Fisher Scientific Pte Ltd.|148.00|0.00|144|CORE|PK|CENT TUBE OAK RIDGE PC 85ML||Core LPE|RSD Prefix - NLG|
3119-0028|NLG3119-0028|IVG2960|Thermo Fisher Scientific Pte Ltd.|888.00|0.00|144||CS|28 mL Centrifuge Tube Oak Ridge? PPCO||Core LPE|RSD Prefix - NLG|
3119-0030|NLG3119-0030|IVG2960|Thermo Fisher Scientific Pte Ltd.|89.00|0.00|144|CORE|PK|CENTTUBE OAKRIDGE PPCO 30ML||Core LPE|RSD Prefix - NLG|
3119-0050|NLG3119-0050|IVG2960|Thermo Fisher Scientific Pte Ltd.|107.00|0.06|144|CORE|PK|CENT TUBE OAK RGE PPCO 50ML||Core LPE|RSD Prefix - NLG|
3120-0250|NLG3120-0250|IVG2960|Thermo Fisher Scientific Pte Ltd.|56.00|0.02|144|CORE|PK|CENT BTL PPCO;250ML||RSD-Other SMF|RSD Prefix - NLG|
3120-0500|NLG3120-0500|IVG2960|Thermo Fisher Scientific Pte Ltd.|68.00|0.14|144|CORE|PK|CENT BTL PPCO;500ML||RSD-Other SMF|RSD Prefix - NLG|
3120-1000|NLG3120-1000|IVG2960|Thermo Fisher Scientific Pte Ltd.|510.00|0.00|144|CORE|PK|CENT BTL PPCO 1000ML||Core LPE|RSD Prefix - NLG|
3120-1010|NLG3120-1010|IVG2960|Thermo Fisher Scientific Pte Ltd.|131.00|0.00|144|CORE|PK|CENTRIFUGE BOTTLE (IEC), PPCO,1000 ML||RSD-Other SMF|RSD Prefix - NLG|
3120-2024|NLG3120-2024|IVG2960|Thermo Fisher Scientific Pte Ltd.|1946.00|0.00|144||EA|BTL BULK W/CLOS PPCO;1 OZ NM30ML||Core LPE|RSD Prefix - NLG|
3120-9500|NLG3120-9500|IVG2960|Thermo Fisher Scientific Pte Ltd.|65.00|0.06|144|CORE|PK|CENT BTL PPCO 500ML||RSD-Other SMF|RSD Prefix - NLG|
312002-0002|NLG312002-0002|IVG2960|Thermo Fisher Scientific Pte Ltd.|1500.00|0.00|144|CORE|CS|2 oz / 60 mL Bottle Narrow Mouth Bosto||Core LPE|RSD Prefix - NLG|
312002-0004|NLG312002-0004|IVG2960|Thermo Fisher Scientific Pte Ltd.|763.00|0.00|144||CS|4 oz / 125 mL Bottle Narrow Mouth Bost||Core LPE|RSD Prefix - NLG|
312002-0032|NLG312002-0032|IVG2960|Thermo Fisher Scientific Pte Ltd.|251.00|0.00|144||CS|32 oz / 1000 mL Bottle Narrow Mouth Bo||Core LPE|RSD Prefix - NLG|
312002-9125|NLG312002-9125|IVG2960|Thermo Fisher Scientific Pte Ltd.|1544.00|0.00|144|CORE|CS|1/8 oz / 4 mL Bottle Small Narrow Mout||Core LPE|RSD Prefix - NLG|
312003-0008|NLG312003-0008|IVG2960|Thermo Fisher Scientific Pte Ltd.|690.00|0.00|144|CORE|CS|8 oz / 250 mL Bottle, Narrow Mouth, Bost||Core LPE|RSD Prefix - NLG|
312089-0004|NLG312089-0004|IVG2960|Thermo Fisher Scientific Pte Ltd.|509.00|0.00|144|CORE|CS|BTL PACKAGING HDPE;40Z 125ML||Core LPE|RSD Prefix - NLG|
312104-0002|NLG312104-0002|IVG2960|Thermo Fisher Scientific Pte Ltd.|1401.00|0.00|144|CORE|CS|2 oz / 60 mL Bottle Wide Mouth Round -||Core LPE|RSD Prefix - NLG|
312104-0008|NLG312104-0008|IVG2960|Thermo Fisher Scientific Pte Ltd.|613.00|0.00|144|CORE|CS|8 oz / 250 mL Bottle Wide Mouth Round||Core LPE|RSD Prefix - NLG|
312104-0032|NLG312104-0032|IVG2960|Thermo Fisher Scientific Pte Ltd.|263.00|0.00|144|CORE|CS|32 oz / 1000 mL Bottle, Wide Mouth, Roun||Core LPE|RSD Prefix - NLG|
312105-0032|NLG312105-0032|IVG2960|Thermo Fisher Scientific Pte Ltd.|298.00|0.00|144|CORE|CS|BTL W/M W/C UN;32OZ,50/BOX||Core LPE|RSD Prefix - NLG|
312106-0001|NLG312106-0001|IVG2960|Thermo Fisher Scientific Pte Ltd.|3160.00|0.00|144||CS|1 oz / 30 mL Bottle Wide Mouth Round -||Core LPE|RSD Prefix - NLG|
312106-0004|NLG312106-0004|IVG2960|Thermo Fisher Scientific Pte Ltd.|1841.00|0.00|144||CS|4 oz / 125 mL Bottle Wide Mouth Round||Core LPE|RSD Prefix - NLG|
312114-0016|NLG312114-0016|IVG2960|Thermo Fisher Scientific Pte Ltd.|879.00|0.00|144|CORE|CS|16 oz / 500 mL Bottle Wide Mouth Squar||Core LPE|RSD Prefix - NLG|
312114-0032|NLG312114-0032|IVG2960|Thermo Fisher Scientific Pte Ltd.|516.00|0.00|144|CORE|CS|Bottle, Wide Mouth, Square 1000ml- HDPE||Core LPE|RSD Prefix - NLG|
312189-0004|NLG312189-0004|IVG2960|Thermo Fisher Scientific Pte Ltd.|582.00|26.00|144|CORE|CS|4 oz / 125 mL Packaging Bottle Wide Mou||Core LPE|RSD Prefix - NLG|
312189-0016|NLG312189-0016|IVG2960|Thermo Fisher Scientific Pte Ltd.|317.00|0.00|144||CS|16 oz / 500 mL Packaging Bottle Wide Mo||Core LPE|RSD Prefix - NLG|
312189-0032|NLG312189-0032|IVG2960|Thermo Fisher Scientific Pte Ltd.|208.00|0.00|144||CS|32 oz / 1000 mL Packaging Bottle Wide M||Core LPE|RSD Prefix - NLG|
3122-0250|NLG3122-0250|IVG2960|Thermo Fisher Scientific Pte Ltd.|81.00|0.00|144|CORE|PK|CENT BTL PC 250ML||RSD-Other SMF|RSD Prefix - NLG|
3122-0500|NLG3122-0500-PK|IVG2960|Thermo Fisher Scientific Pte Ltd.|129.00|0.06|144|CORE|PK|CENT BTL PC;500ML, 24pcs||RSD-Other SMF|RSD Prefix - NLG|
3122-1000|NLG3122-1000|IVG2960|Thermo Fisher Scientific Pte Ltd.|679.00|0.00|144|CORE|CS|1L LOWSPEED BOTTLE W LID PC (4/PK)||Core LPE|RSD Prefix - NLG|
3125|TSM3125|IVG2960|Thermo Fisher Scientific Pte Ltd.|3529.00|0.00|112|CORE|EA|2D READER, VISIONMATE ST, 1EA||Core LPE|RSD Prefix - TSM|
